42.36	322.25	211.50	307.54	223.85	514.13	64.94	555.52	
42.44	322.13	211.46	307.45	223.84	514.12	64.92	555.49	
42.60	321.89	211.45	307.18	223.85	514.08	64.89	555.46	
42.71	321.76	211.45	307.16	223.84	514.03	64.91	555.42	
42.73	321.74	211.45	307.16	223.85	514.03	64.91	555.42	
42.72	321.76	211.45	307.16	223.85	514.03	64.91	555.42	
42.58	321.95	211.46	307.26	223.85	514.03	64.90	555.42	
42.44	322.13	211.47	307.34	223.85	514.04	64.90	555.49	
42.39	322.21	211.50	307.44	223.84	514.12	64.88	555.49	
42.37	322.23	211.50	307.47	223.85	514.14	64.88	555.49	
42.37	322.22	211.49	307.48	223.85	514.14	64.88	555.49	
42.45	322.10	211.48	307.42	223.84	514.10	64.87	555.49	
42.57	321.95	211.47	307.30	223.86	514.08	64.87	555.49	
42.61	321.89	211.47	307.27	223.86	514.07	64.90	555.43	
42.61	321.89	211.47	307.27	223.87	514.07	64.90	555.44	
42.58	321.93	211.47	307.28	223.86	514.06	64.93	555.43	
42.49	322.07	211.47	307.33	223.86	514.07	64.90	555.44	
42.43	322.17	211.48	307.42	223.86	514.10	64.86	555.47	
42.42	322.17	211.48	307.44	223.86	514.10	64.89	555.47	
42.42	322.17	211.48	307.45	223.86	514.10	64.89	555.47	
42.43	322.16	211.48	307.43	223.86	514.10	64.89	555.47	
42.50	322.05	211.48	307.40	223.86	514.11	64.89	555.47	
42.56	321.98	211.47	307.33	223.85	514.07	64.87	555.47	
42.56	321.97	211.47	307.33	223.85	514.07	64.87	555.47	
42.56	321.97	211.47	307.34	223.85	514.07	64.89	555.46	
42.53	322.03	211.47	307.34	223.86	514.07	64.88	555.46	
42.46	322.12	211.48	307.38	223.86	514.07	64.88	555.46	
42.43	322.17	211.48	307.42	223.86	514.09	64.90	555.47	
42.43	322.17	211.48	307.42	223.86	514.09	64.90	555.47	
42.43	322.17	211.48	307.42	223.86	514.10	64.91	555.47	
42.46	322.11	211.48	307.41	223.87	514.10	64.90	555.47	
42.51	322.06	211.47	307.38	223.86	514.09	64.89	555.47	
42.51	322.06	211.44	307.39	223.86	514.09	64.89	555.47	
42.51	322.05	211.44	307.38	223.87	514.09	64.88	555.46	
42.51	322.05	211.44	307.37	223.86	514.10	64.88	555.46	
42.48	322.09	211.44	307.38	223.86	514.10	64.88	555.46	
42.45	322.13	211.44	307.39	223.86	514.10	64.86	555.47	
42.44	322.14	211.45	307.39	223.85	514.10	64.87	555.47	
42.44	322.14	211.45	307.39	223.85	514.10	64.87	555.47	
42.46	322.12	211.45	307.39	223.85	514.10	64.89	555.47	
42.50	322.09	211.45	307.39	223.85	514.10	64.88	555.47	
42.51	322.08	211.45	307.38	223.85	514.11	64.88	555.47	
42.50	322.08	211.45	307.37	223.86	514.10	64.88	555.47	
42.50	322.08	211.45	307.37	223.86	514.10	64.87	555.48	
42.49	322.09	211.45	307.37	223.86	514.10	64.88	555.48	
42.47	322.11	211.45	307.39	223.86	514.10	64.89	555.47	
42.47	322.12	211.46	307.40	223.86	514.10	64.88	555.49	
42.47	322.12	211.46	307.40	223.86	514.10	64.88	555.49	
42.47	322.12	211.46	307.40	223.85	514.10	64.89	555.48	
42.47	322.10	211.46	307.38	223.85	514.10	64.89	555.48	
42.48	322.10	211.45	307.38	223.85	514.10	64.89	555.48	
42.48	322.09	211.45	307.38	223.85	514.11	64.89	555.48	
42.48	322.10	211.47	307.39	223.83	514.13	64.86	555.48	
42.48	322.10	211.47	307.39	223.82	514.13	64.84	555.47	
42.48	322.10	211.47	307.39	223.83	514.13	64.84	555.47	
42.48	322.11	211.47	307.39	223.83	514.14	64.85	555.46	
42.48	322.10	211.47	307.39	223.83	514.13	64.86	555.46	
42.48	322.10	211.46	307.39	223.82	514.13	64.87	555.46	
42.48	322.10	211.47	307.39	223.82	514.13	64.85	555.46	
42.48	322.10	211.47	307.39	223.83	514.13	64.87	555.46	
42.48	322.10	211.47	307.38	223.83	514.14	64.88	555.46	
42.48	322.10	211.47	307.38	223.83	514.13	64.88	555.46	
42.47	322.10	211.47	307.39	223.83	514.14	64.85	555.46	
42.47	322.11	211.46	307.40	223.83	514.15	64.87	555.48	
42.47	322.11	211.47	307.39	223.82	514.15	64.88	555.48	
42.47	322.11	211.47	307.40	223.83	514.15	64.88	555.48	
42.48	322.11	211.46	307.40	223.82	514.15	64.89	555.48	
42.48	322.11	211.45	307.40	223.83	514.15	64.89	555.48	
42.47	322.11	211.45	307.39	223.82	514.14	64.90	555.49	
42.47	322.11	211.45	307.40	223.83	514.14	64.89	555.48	
42.47	322.10	211.45	307.40	223.83	514.14	64.90	555.48	
42.47	322.11	211.45	307.40	223.83	514.14	64.89	555.48	
42.47	322.10	211.46	307.41	223.83	514.13	64.86	555.48	
